0071efd0,BlockGraphics::getIconTexture,n
0071f070,TextureUVCoordinateSet::TextureUVCoordinateSet,n
0071f100,BlockGraphics::isFullAndOpaque,n
0071f230,TextureUVCoordinateSet::operator,n
0071f410,WeakPtr&lt;class_Item&gt;::operator-&gt;,n
0071f420,WeakPtr&lt;class_Item&gt;::operator_class_Item*___ptr64,n
0071f430,WeakPtr&lt;class_Item&gt;::~WeakPtr&lt;class_Item&gt;,n
0071f480,ServiceReference&lt;class_ContentLog&gt;::operator_bool,n
0071f490,ServiceReference&lt;class_FeatureToggles&gt;::operator-&gt;,n
0071f4a0,ServiceReference&lt;class_ContentLog&gt;::~ServiceReference&lt;class_ContentLog&gt;,n
0071f570,ServiceLocator&lt;class_ContentLog&gt;::get,n
0071f650,BN_GENCB_get_arg,n
0071f660,EC_GROUP_method_of,n
0071f840,?_Tidy@?$vector@V?$vector@UTextureUVCoordinateSet@@V?$allocator@UTextureUVCoordinateSet@@@std@@@std@@V?$allocator@V?$vector@UTextureUVCoordinateSet@@V?$allocator@UTextureUVCoordinateSet@@@std@@@std@@@2@@std@@AEAAXXZ,n
007207e0,Block::tryGetComponent&lt;struct_BlockUnitCubeComponent&gt;,n
007208a0,Block::tryGetComponent&lt;struct_BlockRotationComponent&gt;,n
00720960,Block::tryGetComponent&lt;struct_BlockBakedMaterialDataComponent&gt;,n
00721090,EntityContextBase::tryGetComponent&lt;struct_BlockUnitCubeComponent&gt;,n
00721100,EntityContextBase::tryGetComponent&lt;struct_BlockRotationComponent&gt;,n
00721170,EntityContextBase::tryGetComponent&lt;struct_BlockBakedMaterialDataComponent&gt;,n
007216d0,entt::storage&lt;class_EntityIdstruct_BlockBakedMaterialDataComponentvoid&gt;::swap,n
007218b0,entt::storage&lt;class_EntityIdstruct_BlockRotationComponentvoid&gt;::swap,n
007219e0,entt::storage&lt;class_EntityIdstruct_BlockUnitCubeComponentvoid&gt;::swap,n
00721b40,entt::storage&lt;class_EntityIdstruct_BlockGeometryComponentvoid&gt;::swap,n
00721de0,entt::sparse_set&lt;class_EntityId&gt;::contains,n
00722440,entt::basic_registry&lt;class_EntityId&gt;::assure&lt;struct_BlockGeometryComponent&gt;,n
007225c0,entt::basic_registry&lt;class_EntityId&gt;::assure&lt;struct_BlockUnitCubeComponent&gt;,n
00722740,entt::basic_registry&lt;class_EntityId&gt;::assure&lt;struct_BlockRotationComponent&gt;,n
00722990,entt::basic_registry&lt;class_EntityId&gt;::assure&lt;struct_BlockBakedMaterialDataComponent&gt;,n
00723000,entt::storage&lt;class_EntityIdstruct_BlockGeometryComponentvoid&gt;::~storage&lt;class_EntityIdstruct_BlockGeometryComponentvoid&gt;,n
00723200,entt::storage&lt;class_EntityIdstruct_BlockUnitCubeComponentvoid&gt;::~storage&lt;class_EntityIdstruct_BlockUnitCubeComponentvoid&gt;,n
007233c0,entt::storage&lt;class_EntityIdclass_InsomniaComponentvoid&gt;::~storage&lt;class_EntityIdclass_InsomniaComponentvoid&gt;,n
00723590,entt::storage&lt;class_EntityIdstruct_BlockBakedMaterialDataComponentvoid&gt;::~storage&lt;class_EntityIdstruct_BlockBakedMaterialDataComponentvoid&gt;,n
00723650,entt::sparse_set&lt;enum_entt::entity&gt;::~sparse_set&lt;enum_entt::entity&gt;,n
00723740,entt::type_index&lt;struct_BlockBakedMaterialDataComponentvoid&gt;::value,n
007237b0,entt::type_index&lt;struct_BlockRotationComponentvoid&gt;::value,n
00723820,entt::type_index&lt;struct_BlockUnitCubeComponentvoid&gt;::value,n
00723890,entt::type_index&lt;struct_BlockGeometryComponentvoid&gt;::value,n
00723900,entt::storage&lt;class_EntityIdstruct_BlockBakedMaterialDataComponentvoid&gt;::erase,n
00723aa0,entt::storage&lt;class_EntityIdstruct_BlockUnitCubeComponentvoid&gt;::erase,n
00723c40,entt::sigh&lt;void___cdecl(class_entt::basic_registry&lt;class_EntityId&gt;&amp;___ptr64class_EntityId)&gt;::publish,n
00723cb0,entt::storage&lt;class_EntityIdstruct_BlockGeometryComponentvoid&gt;::erase,n
00724600,Json::ValueIterator::operator*,n
00724610,Json::ValueIteratorBase::operator!,n
00724630,Json::ValueIterator::operator++,n
007246b0,AtlasItemManager::getTextureItem,n
00725470,TextureUVCoordinateSet::TextureUVCoordinateSet,n
007254b0,Util::toInt&lt;int0&gt;,n
00725b30,gsl::details::throw_exception&lt;struct_gsl::narrowing_error&gt;,n
00725b40,gsl::narrowing_error::narrowing_error,n
00725b60,gsl::basic_string_span&lt;char_const_-1&gt;::basic_string_span&lt;char_const_-1&gt;&lt;class_std::basic_string&lt;charstruct_std::char_traits&lt;char&gt;class_std::allocator&lt;char&gt;_&gt;void&gt;,n
00725bc0,Social::GameConnectionInfo::GameConnectionInfo,n
00725ca0,Social::GameConnectionInfo::~GameConnectionInfo,n
00725da0,ResourceLocation::operator,n
00725ea0,Core::PathBuffer&lt;class_std::basic_string&lt;charstruct_std::char_traits&lt;char&gt;class_std::allocator&lt;char&gt;_&gt;_&gt;::operator,n
00725fe0,Core::PathBuffer&lt;class_std::basic_string&lt;charstruct_std::char_traits&lt;char&gt;class_std::allocator&lt;char&gt;_&gt;_&gt;::join&lt;class_Core::PathBuffer&lt;class_std::basic_string&lt;charstruct_std::char_traits&lt;char&gt;class_std::allocator&lt;char&gt;_&gt;_&gt;class_std::basic_string&lt;charstruct_std::char_traits&lt;char&gt;class_std::allocator&lt;char&gt;_&gt;_const&amp;___ptr64&gt;,n
00726220,Core::PathBuffer&lt;class_std::basic_string&lt;charstruct_std::char_traits&lt;char&gt;class_std::allocator&lt;char&gt;_&gt;_&gt;::_join&lt;class_Core::Path&gt;,n
00726480,Core::OutputFileStream::OutputFileStream,n
00726570,Social::XboxLiveUserProfileData::XboxLiveUserProfileData,n
00726680,MPMCQueue&lt;class_std::function&lt;void___cdecl(void)&gt;_&gt;::MPMCQueue&lt;class_std::function&lt;void___cdecl(void)&gt;_&gt;,n
00726860,MPMCQueue&lt;class_std::function&lt;void___cdecl(void)&gt;_&gt;::~MPMCQueue&lt;class_std::function&lt;void___cdecl(void)&gt;_&gt;,n
00726870,BasicTimer::~BasicTimer,n
007268a0,Social::XboxLiveUserProfileData::~XboxLiveUserProfileData,n
007269a0,??1?$ConcurrentQueue@V?$function@$$A6AXXZ@std@@UConcurrentQueueDefaultTraits@moodycamel@@@moodycamel@@QEAA@XZ,n
00726a90,MPMCQueue&lt;class_std::function&lt;void___cdecl(void)&gt;_&gt;::push,n
00726bd0,Core::PathBuffer&lt;class_std::basic_string&lt;charstruct_std::char_traits&lt;char&gt;class_std::allocator&lt;char&gt;_&gt;_&gt;::operator,n
00726da0,moodycamel::ConcurrentQueue&lt;class_std::function&lt;void___cdecl(void)&gt;struct_moodycamel::ConcurrentQueueDefaultTraits&gt;::try_dequeue&lt;class_std::function&lt;void___cdecl(void)&gt;_&gt;,n
00727120,moodycamel::ConcurrentQueue&lt;class_std::function&lt;void___cdecl(void)&gt;struct_moodycamel::ConcurrentQueueDefaultTraits&gt;::ImplicitProducer::~ImplicitProducer,n
007272f0,moodycamel::ConcurrentQueue&lt;class_std::function&lt;void___cdecl(void)&gt;struct_moodycamel::ConcurrentQueueDefaultTraits&gt;::get_or_add_implicit_producer,n
00727740,moodycamel::ConcurrentQueue&lt;class_std::function&lt;void___cdecl(void)&gt;struct_moodycamel::ConcurrentQueueDefaultTraits&gt;::add_block_to_free_list,n
00727790,moodycamel::ConcurrentQueue&lt;class_std::function&lt;void___cdecl(void)&gt;struct_moodycamel::ConcurrentQueueDefaultTraits&gt;::ProducerBase::dequeue&lt;class_std::function&lt;void___cdecl(void)&gt;_&gt;,n
00727900,moodycamel::ConcurrentQueue&lt;class_std::unique_ptr&lt;class_LevelChunkstruct_LevelChunkFinalDeleter&gt;struct_moodycamel::ConcurrentQueueDefaultTraits&gt;::ImplicitProducer::new_block_index,n
00727a30,Core::PathBuffer&lt;class_Core::StackString&lt;char1024&gt;_&gt;::_join&lt;class_Core::Path&gt;,n
00727ce0,moodycamel::ConcurrentQueue&lt;class_std::function&lt;void___cdecl(void)&gt;struct_moodycamel::ConcurrentQueueDefaultTraits&gt;::ImplicitProducer::dequeue&lt;class_std::function&lt;void___cdecl(void)&gt;_&gt;,n
00727e30,moodycamel::ConcurrentQueue&lt;class_std::function&lt;void___cdecl(void)&gt;struct_moodycamel::ConcurrentQueueDefaultTraits&gt;::ImplicitProducer::insert_block_index_entry&lt;0&gt;,n
00727f00,moodycamel::ConcurrentQueue&lt;class_std::function&lt;void___cdecl(void)&gt;struct_moodycamel::ConcurrentQueueDefaultTraits&gt;::requisition_block&lt;0&gt;,n
00728020,Core::appendUtf8Character&lt;class_Core::PathBuffer&lt;class_Core::StackString&lt;char1024&gt;_&gt;_&gt;,n
007285d0,CrashHelper::dumpCrashHandlerAppCrashLog,n
0072a69d,FUN_0072a69d,n
0072a9c1,FUN_0072a9c1,n
0072b190,CrashHandler::initialize,n
0072d3c0,?_Tidy_deallocate@?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@QEAAXXZ,n
0072d460,WinStackTrace::getStackTrace,n
0072d7c0,__local_stdio_printf_options,n
0072d7d0,__local_stdio_scanf_options,n
0072d7e0,sprintf,n
0072d840,sscanf,n
0072d8f0,Json::codePointToUTF8,n
0072dac0,Json::Reader::Reader,n
0072dc60,Json::Reader::~Reader,n
0072dd60,Json::Reader::parse,n
0072de00,Json::Reader::parse,n
0072de90,Json::Reader::parse,n
0072df70,Json::Reader::parse,n
0072e110,Json::Reader::readValue,n
0072e490,Json::Reader::skipCommentTokens,n
0072e8b0,Json::Reader::readToken,n
0072ec40,Json::Reader::readComment,n
0072eeb0,Json::Reader::readObject,n
0072f440,Json::Reader::readArray,n
0072f7d0,Json::Reader::decodeNumber,n
0072fc50,Json::Reader::decodeDouble,n
00730000,Json::Reader::decodeString,n
007301b0,Json::Reader::decodeString,n
007304c0,Json::Reader::decodeUnicodeCodePoint,n
007306b0,Json::Reader::decodeUnicodeEscapeSequence,n
00730880,Json::Reader::addError,n
007309e0,Json::Reader::recoverFromError,n
00730b50,Json::Reader::getLocationLineAndColumn,n
00730c20,Json::Reader::getFormattedErrorMessages,n
00731a00,Json::StyledWriter::~StyledWriter,n
00731aa0,Json::duplicateStringValue,n
00731b30,Json::ValueIteratorBase::key,n
00731bd0,Json::Value::CZString::CZString,n
00731c90,Json::Value::CZString::~CZString,n
00731cb0,Json::Value::Value,n
00731d70,Json::Value::Value,n
00731d80,Json::Value::Value,n
00731d90,Json::Value::Value,n
00731e30,Json::Value::Value,n
00731e40,Json::Value::Value,n
00731f40,Json::Value::~Value,n
00731fc0,Json::Value::operator,n
00732080,Json::Value::swap,n
007320d0,Json::Value::operator&lt;,n
007321e0,Json::Value::operator,n
00732420,Json::Value::asString,n
00732520,Json::Value::asInt,n
00732560,Json::Value::asUInt,n
007325a0,Json::Value::asInt64,n
007325e0,Json::Value::asDouble,n
00732640,Json::Value::asFloat,n
007326a0,Json::Value::asBool,n
00732720,Json::Value::isConvertibleTo,n
00732790,Json::Value::size,n
00732820,Json::Value::empty,n
00732850,Json::Value::resize,n
00732980,Json::Value::operator[],n
00732ba0,Json::Value::operator[],n
00732bb0,Json::Value::operator[],n
00732c30,Json::Value::operator[],n
00732c40,Json::Value::resolveReference,n
00732ea0,Json::Value::operator[],n
00732f20,Json::Value::operator[],n
00732f30,Json::Value::append,n
00732f60,Json::Value::removeMember,n
007330a0,Json::Value::isMember,n
007330c0,Json::Value::getMemberNames,n
00733290,Json::Value::isNull,n
007332a0,Json::Value::isNumeric,n
007332c0,Json::Value::isString,n
007332d0,Json::Value::isArray,n
007332f0,Json::Value::toStyledString,n
00733440,Json::Value::begin,n
00733480,Json::Value::end,n
00734730,sprintf_s,n
007347c0,Json::FastWriter::~FastWriter,n
00734840,Json::StyledStreamWriter::~StyledStreamWriter,n
00734870,Json::valueToString,n
00734940,Json::valueToString,n
007349f0,Json::valueToString,n
00734b00,Json::valueToQuotedString,n
00735130,Json::FastWriter::write,n
007351b0,Json::FastWriter::writeValue,n
007356f0,Json::StyledWriter::write,n
00735780,Json::StyledWriter::writeValue,n
00735dc0,Json::StyledWriter::writeArrayValue,n
00736140,Json::StyledWriter::isMultineArray,n
007362d0,Json::StyledWriter::pushValue,n
00736340,Json::StyledWriter::writeIndent,n
007363a0,Json::StyledWriter::indent,n
00736430,Json::StyledWriter::unindent,n
00736470,Json::StyledStreamWriter::StyledStreamWriter,n
00736500,Json::StyledStreamWriter::writeValue,n
00736b30,Json::StyledStreamWriter::writeArrayValue,n
00736ef0,Json::StyledStreamWriter::isMultineArray,n
00737080,Json::StyledStreamWriter::pushValue,n
007370e0,Json::StyledStreamWriter::writeWithIndent,n
00737150,Json::StyledStreamWriter::unindent,n
00737540,leveldb::Status::~Status,n
00737550,leveldb::Status::Status,n
007375c0,leveldb::Status::operator,n
00737610,leveldb::BuildTable,n
00737ce0,vsnprintf,n
00737d50,snprintf,n
00737d70,leveldb::ParsedInternalKey::DebugString,n
00737f50,leveldb::InternalKey::DebugString,n
00738160,leveldb::InternalKeyComparator::Name,n
00738170,leveldb::InternalKeyComparator::Compare,n
00738210,leveldb::InternalKeyComparator::FindShortestSeparator,n
00738380,leveldb::InternalKeyComparator::FindShortSuccessor,n
007384d0,VarIntDataInput::readBytes,n
007384e0,leveldb::InternalFilterPolicy::CreateFilter,n
00738540,leveldb::InternalFilterPolicy::KeyMayMatch,n
007385f0,leveldb::MemTable::KeyComparator::~KeyComparator,n
00738660,leveldb::InternalFilterPolicy::~InternalFilterPolicy,n
007386a0,leveldb::InternalKey::InternalKey,n
00738750,leveldb::LookupKey::~LookupKey,n
007387d0,leveldb::MemTable::Unref,n
00738820,leveldb::VersionEdit::VersionEdit,n
